date,region,product_id,purchasers,units_sold,gross_revenue_usd
2024-01-20,KR,P003,315,320,4796.8
2024-01-20,KR,P005,349,371,2964.29
2024-01-20,KR,P006,209,220,5497.8
2024-01-20,KR,P007,194,217,2167.83
2024-01-20,KR,P009,0,0,0.0
2024-01-20,KR,P010,132,139,693.61
2024-01-20,KR,P011,141,153,3058.47
2024-01-20,KR,P012,59,62,4959.38
2024-01-20,JP,P001,422,476,471.24
2024-01-20,JP,P002,202,210,1047.9
2024-01-20,JP,P003,208,233,3492.67
2024-01-20,JP,P005,241,268,2141.32
2024-01-20,JP,P006,111,121,3023.79
2024-01-20,JP,P007,180,194,1938.06
2024-01-20,JP,P009,0,0,0.0
2024-01-20,JP,P010,117,123,613.77
2024-01-20,JP,P011,87,93,1859.07
2024-01-20,JP,P012,34,35,2799.65
2024-01-20,GLOBAL_WEST,P001,931,1019,1008.81
2024-01-20,GLOBAL_WEST,P002,519,559,2789.41
2024-01-20,GLOBAL_WEST,P003,398,452,6775.48
2024-01-20,GLOBAL_WEST,P005,478,540,4314.6
2024-01-20,GLOBAL_WEST,P006,299,306,7646.94
2024-01-20,GLOBAL_WEST,P007,319,347,3466.53
2024-01-20,GLOBAL_WEST,P009,0,0,0.0
2024-01-20,GLOBAL_WEST,P010,306,319,1591.81
2024-01-20,GLOBAL_WEST,P011,100,110,2198.9
2024-01-20,GLOBAL_WEST,P012,51,56,4479.44
2024-01-21,KR,P001,619,659,652.41
2024-01-21,KR,P002,309,344,1716.56
2024-01-21,KR,P003,262,278,4167.22
2024-01-21,KR,P005,347,370,2956.3
2024-01-21,KR,P006,196,218,5447.82
2024-01-21,KR,P007,263,277,2767.23
2024-01-21,KR,P009,0,0,0.0
2024-01-21,KR,P010,174,187,933.13
2024-01-21,KR,P011,125,134,2678.66
2024-01-21,KR,P012,55,59,4719.41
2024-01-21,JP,P001,437,466,461.34
2024-01-21,JP,P002,219,235,1172.65
2024-01-21,JP,P003,206,224,3357.76
2024-01-21,JP,P005,244,256,2045.44
2024-01-21,JP,P006,128,138,3448.62
2024-01-21,JP,P007,147,158,1578.42
2024-01-21,JP,P009,0,0,0.0
2024-01-21,JP,P010,124,133,663.67
2024-01-21,JP,P011,88,97,1939.03
2024-01-21,JP,P012,14,15,1199.85
2024-01-21,GLOBAL_WEST,P001,955,1053,1042.47
2024-01-21,GLOBAL_WEST,P002,507,573,2859.27
2024-01-21,GLOBAL_WEST,P003,529,602,9023.98
2024-01-21,GLOBAL_WEST,P005,607,651,5201.49
2024-01-21,GLOBAL_WEST,P006,197,217,5422.83
2024-01-21,GLOBAL_WEST,P007,408,435,4345.65
2024-01-21,GLOBAL_WEST,P009,0,0,0.0
2024-01-21,GLOBAL_WEST,P010,273,307,1531.93
2024-01-21,GLOBAL_WEST,P011,122,130,2598.7
2024-01-21,GLOBAL_WEST,P012,17,18,1439.82
2024-01-22,KR,P001,526,564,558.36
2024-01-22,KR,P002,263,272,1357.28
2024-01-22,KR,P003,260,284,4257.16
2024-01-22,KR,P005,277,305,2436.95
2024-01-22,KR,P006,145,151,3773.49
2024-01-22,KR,P007,199,216,2157.84
2024-01-22,KR,P009,0,0,0.0
2024-01-22,KR,P010,168,180,898.2
2024-01-22,KR,P011,72,77,1539.23
2024-01-22,KR,P012,0,0,0.0
2024-01-22,JP,P001,387,400,396.0
2024-01-22,JP,P002,195,209,1042.91
2024-01-22,JP,P003,184,201,3012.99
2024-01-22,JP,P005,217,232,1853.68
2024-01-22,JP,P006,93,97,2424.03
2024-01-22,JP,P007,138,152,1518.48
2024-01-22,JP,P009,0,0,0.0
2024-01-22,JP,P010,97,110,548.9
2024-01-22,JP,P011,78,84,1679.16
2024-01-22,JP,P012,50,55,4399.45
2024-01-22,GLOBAL_WEST,P001,743,809,800.91
2024-01-22,GLOBAL_WEST,P002,385,406,2025.94
2024-01-22,GLOBAL_WEST,P003,307,333,4991.67
2024-01-22,GLOBAL_WEST,P005,471,520,4154.8
2024-01-22,GLOBAL_WEST,P006,268,278,6947.22
2024-01-22,GLOBAL_WEST,P007,329,342,3416.58
2024-01-22,GLOBAL_WEST,P009,0,0,0.0
2024-01-22,GLOBAL_WEST,P010,275,294,1467.06
2024-01-22,GLOBAL_WEST,P011,102,112,2238.88
2024-01-22,GLOBAL_WEST,P012,95,105,8398.95
2024-01-23,KR,P001,511,578,572.22
2024-01-23,KR,P002,229,244,1217.56
2024-01-23,KR,P003,249,265,3972.35
2024-01-23,KR,P005,307,342,2732.58
2024-01-23,KR,P006,145,159,3973.41
2024-01-23,KR,P007,210,231,2307.69
2024-01-23,KR,P009,0,0,0.0
2024-01-23,KR,P010,174,178,888.22
2024-01-23,KR,P011,71,75,1499.25
2024-01-23,KR,P012,15,16,1279.84
2024-01-23,JP,P001,390,421,416.79
2024-01-23,JP,P002,183,201,1002.99
2024-01-23,JP,P003,220,220,3297.8
2024-01-23,JP,P005,215,232,1853.68
2024-01-23,JP,P006,106,107,2673.93
2024-01-23,JP,P007,138,151,1508.49
2024-01-23,JP,P009,0,0,0.0
2024-01-23,JP,P010,123,129,643.71
2024-01-23,JP,P011,64,66,1319.34
2024-01-23,JP,P012,23,24,1919.76
2024-01-23,GLOBAL_WEST,P001,755,774,766.26
2024-01-23,GLOBAL_WEST,P002,381,397,1981.03
2024-01-23,GLOBAL_WEST,P003,370,389,5831.11
2024-01-23,GLOBAL_WEST,P005,474,542,4330.58
2024-01-23,GLOBAL_WEST,P006,212,220,5497.8
2024-01-23,GLOBAL_WEST,P007,230,248,2477.52
2024-01-23,GLOBAL_WEST,P009,0,0,0.0
2024-01-23,GLOBAL_WEST,P010,324,345,1721.55
2024-01-23,GLOBAL_WEST,P011,142,144,2878.56
2024-01-23,GLOBAL_WEST,P012,110,125,9998.75
2024-01-24,KR,P001,457,486,481.14
2024-01-24,KR,P002,273,295,1472.05
2024-01-24,KR,P003,247,268,4017.32
2024-01-24,KR,P005,271,297,2373.03
2024-01-24,KR,P006,117,131,3273.69
2024-01-24,KR,P007,130,140,1398.6
2024-01-24,KR,P009,0,0,0.0
2024-01-24,KR,P010,175,183,913.17
2024-01-24,KR,P011,90,94,1879.06
2024-01-24,KR,P012,0,0,0.0
2024-01-24,JP,P001,358,381,377.19
2024-01-24,JP,P002,193,208,1037.92
2024-01-24,JP,P003,175,194,2908.06
2024-01-24,JP,P005,201,224,1789.76
2024-01-24,JP,P006,94,98,2449.02
2024-01-24,JP,P007,122,132,1318.68
2024-01-24,JP,P009,0,0,0.0
2024-01-24,JP,P010,78,82,409.18
2024-01-24,JP,P011,77,80,1599.2
2024-01-24,JP,P012,8,9,719.91
2024-01-24,GLOBAL_WEST,P001,769,845,836.55
2024-01-24,GLOBAL_WEST,P002,327,347,1731.53
2024-01-24,GLOBAL_WEST,P003,401,450,6745.5
2024-01-24,GLOBAL_WEST,P005,395,426,3403.74
2024-01-24,GLOBAL_WEST,P006,184,196,4898.04
2024-01-24,GLOBAL_WEST,P007,316,335,3346.65
2024-01-24,GLOBAL_WEST,P009,0,0,0.0
2024-01-24,GLOBAL_WEST,P010,279,287,1432.13
2024-01-24,GLOBAL_WEST,P011,86,94,1879.06
2024-01-24,GLOBAL_WEST,P012,61,67,5359.33
2024-01-25,KR,P001,441,471,466.29
2024-01-25,KR,P002,241,242,1207.58
2024-01-25,KR,P003,247,271,4062.29
2024-01-25,KR,P005,243,264,2109.36
2024-01-25,KR,P006,101,111,2773.89
2024-01-25,KR,P007,168,181,1808.19
2024-01-25,KR,P009,0,0,0.0
2024-01-25,KR,P010,83,89,444.11
2024-01-25,KR,P011,90,99,1979.01
2024-01-25,KR,P012,38,41,3279.59
2024-01-25,JP,P001,375,412,407.88
2024-01-25,JP,P002,181,192,958.08
2024-01-25,JP,P003,163,177,2653.23
2024-01-25,JP,P005,210,214,1709.86
2024-01-25,JP,P006,79,84,2099.16
2024-01-25,JP,P007,124,130,1298.7
2024-01-25,JP,P009,0,0,0.0
2024-01-25,JP,P010,128,135,673.65
2024-01-25,JP,P011,52,54,1079.46
2024-01-25,JP,P012,33,35,2799.65
2024-01-25,GLOBAL_WEST,P001,745,838,829.62
2024-01-25,GLOBAL_WEST,P002,385,423,2110.77
2024-01-25,GLOBAL_WEST,P003,382,417,6250.83
2024-01-25,GLOBAL_WEST,P005,497,543,4338.57
2024-01-25,GLOBAL_WEST,P006,233,248,6197.52
2024-01-25,GLOBAL_WEST,P007,261,276,2757.24
2024-01-25,GLOBAL_WEST,P009,0,0,0.0
2024-01-25,GLOBAL_WEST,P010,232,264,1317.36
2024-01-25,GLOBAL_WEST,P011,123,129,2578.71
2024-01-25,GLOBAL_WEST,P012,7,7,559.93
2024-01-26,KR,P001,465,498,493.02
2024-01-26,KR,P002,222,253,1262.47
2024-01-26,KR,P003,232,251,3762.49
2024-01-26,KR,P005,265,280,2237.2
2024-01-26,KR,P006,113,113,2823.87
2024-01-26,KR,P007,190,198,1978.02
2024-01-26,KR,P009,0,0,0.0
2024-01-26,KR,P010,159,170,848.3
2024-01-26,KR,P011,54,59,1179.41
2024-01-26,KR,P012,2,2,159.98
2024-01-26,JP,P001,344,388,384.12
2024-01-26,JP,P002,191,206,1027.94
2024-01-26,JP,P003,186,198,2968.02
2024-01-26,JP,P005,220,236,1885.64
2024-01-26,JP,P006,108,116,2898.84
2024-01-26,JP,P007,126,133,1328.67
2024-01-26,JP,P009,0,0,0.0
2024-01-26,JP,P010,146,147,733.53
2024-01-26,JP,P011,71,75,1499.25
2024-01-26,JP,P012,31,34,2719.66
2024-01-26,GLOBAL_WEST,P001,770,838,829.62
2024-01-26,GLOBAL_WEST,P002,320,333,1661.67
2024-01-26,GLOBAL_WEST,P003,388,425,6370.75
2024-01-26,GLOBAL_WEST,P005,495,516,4122.84
2024-01-26,GLOBAL_WEST,P006,296,323,8071.77
2024-01-26,GLOBAL_WEST,P007,359,379,3786.21
2024-01-26,GLOBAL_WEST,P009,0,0,0.0
2024-01-26,GLOBAL_WEST,P010,192,208,1037.92
2024-01-26,GLOBAL_WEST,P011,199,208,4157.92
2024-01-26,GLOBAL_WEST,P012,66,72,5759.28
2024-01-27,KR,P001,479,512,506.88
2024-01-27,KR,P002,233,260,1297.4
2024-01-27,KR,P003,209,219,3282.81
2024-01-27,KR,P005,274,308,2460.92
2024-01-27,KR,P006,109,114,2848.86
2024-01-27,KR,P007,232,249,2487.51
2024-01-27,KR,P009,0,0,0.0
2024-01-27,KR,P010,124,132,658.68
2024-01-27,KR,P011,98,103,2058.97
2024-01-27,KR,P012,67,73,5839.27
2024-01-27,JP,P001,371,400,396.0
2024-01-27,JP,P002,197,210,1047.9
2024-01-27,JP,P003,186,205,3072.95
2024-01-27,JP,P005,228,248,1981.52
2024-01-27,JP,P006,111,121,3023.79
2024-01-27,JP,P007,129,146,1458.54
2024-01-27,JP,P009,0,0,0.0
2024-01-27,JP,P010,126,137,683.63
2024-01-27,JP,P011,41,43,859.57
2024-01-27,JP,P012,48,50,3999.5
2024-01-27,GLOBAL_WEST,P001,812,870,861.3
2024-01-27,GLOBAL_WEST,P002,440,467,2330.33
2024-01-27,GLOBAL_WEST,P003,381,413,6190.87
2024-01-27,GLOBAL_WEST,P005,549,619,4945.81
2024-01-27,GLOBAL_WEST,P006,221,236,5897.64
2024-01-27,GLOBAL_WEST,P007,393,446,4455.54
2024-01-27,GLOBAL_WEST,P009,0,0,0.0
2024-01-27,GLOBAL_WEST,P010,201,217,1082.83
2024-01-27,GLOBAL_WEST,P011,165,175,3498.25
2024-01-27,GLOBAL_WEST,P012,18,20,1599.8
2024-01-28,KR,P001,503,527,521.73
2024-01-28,KR,P002,245,267,1332.33
2024-01-28,KR,P003,304,340,5096.6
2024-01-28,KR,P005,242,259,2069.41
2024-01-28,KR,P006,143,159,3973.41
2024-01-28,KR,P007,161,177,1768.23
2024-01-28,KR,P009,0,0,0.0
2024-01-28,KR,P010,149,154,768.46
2024-01-28,KR,P011,70,76,1519.24
2024-01-28,KR,P012,50,56,4479.44
2024-01-28,JP,P001,373,408,403.92
2024-01-28,JP,P002,181,201,1002.99
2024-01-28,JP,P003,188,200,2998.0
2024-01-28,JP,P005,201,208,1661.92
2024-01-28,JP,P006,118,119,2973.81
2024-01-28,JP,P007,107,111,1108.89
2024-01-28,JP,P009,0,0,0.0
2024-01-28,JP,P010,97,110,548.9
2024-01-28,JP,P011,76,84,1679.16
2024-01-28,JP,P012,54,57,4559.43
2024-01-28,GLOBAL_WEST,P001,743,818,809.82
2024-01-28,GLOBAL_WEST,P002,378,408,2035.92
2024-01-28,GLOBAL_WEST,P003,314,339,5081.61
2024-01-28,GLOBAL_WEST,P005,480,531,4242.69
2024-01-28,GLOBAL_WEST,P006,201,213,5322.87
2024-01-28,GLOBAL_WEST,P007,215,233,2327.67
2024-01-28,GLOBAL_WEST,P009,0,0,0.0
2024-01-28,GLOBAL_WEST,P010,154,168,838.32
2024-01-28,GLOBAL_WEST,P011,154,173,3458.27
2024-01-28,GLOBAL_WEST,P012,32,34,2719.66
2024-01-29,KR,P001,491,526,520.74
2024-01-29,KR,P002,224,242,1207.58
2024-01-29,KR,P003,203,225,3372.75
2024-01-29,KR,P005,288,305,2436.95
2024-01-29,KR,P006,125,130,3248.7
2024-01-29,KR,P007,167,183,1828.17
2024-01-29,KR,P009,0,0,0.0
2024-01-29,KR,P010,185,197,983.03
2024-01-29,KR,P011,74,82,1639.18
2024-01-29,KR,P012,0,0,0.0
2024-01-29,JP,P001,347,379,375.21
2024-01-29,JP,P002,186,205,1022.95
2024-01-29,JP,P003,212,228,3417.72
2024-01-29,JP,P005,203,210,1677.9
2024-01-29,JP,P006,120,128,3198.72
2024-01-29,JP,P007,139,154,1538.46
2024-01-29,JP,P009,0,0,0.0
2024-01-29,JP,P010,122,133,663.67
2024-01-29,JP,P011,88,95,1899.05
2024-01-29,JP,P012,33,35,2799.65
2024-01-29,GLOBAL_WEST,P001,750,816,807.84
2024-01-29,GLOBAL_WEST,P002,378,432,2155.68
2024-01-29,GLOBAL_WEST,P003,377,404,6055.96
2024-01-29,GLOBAL_WEST,P005,430,455,3635.45
2024-01-29,GLOBAL_WEST,P006,254,270,6747.3
2024-01-29,GLOBAL_WEST,P007,264,278,2777.22
2024-01-29,GLOBAL_WEST,P009,0,0,0.0
2024-01-29,GLOBAL_WEST,P010,189,204,1017.96
2024-01-29,GLOBAL_WEST,P011,124,126,2518.74
2024-01-29,GLOBAL_WEST,P012,96,101,8078.99
2024-01-30,KR,P001,484,510,504.9
2024-01-30,KR,P002,229,252,1257.48
2024-01-30,KR,P003,262,290,4347.1
2024-01-30,KR,P005,284,298,2381.02
2024-01-30,KR,P006,107,115,2873.85
2024-01-30,KR,P007,161,176,1758.24
2024-01-30,KR,P009,0,0,0.0
2024-01-30,KR,P010,117,122,608.78
2024-01-30,KR,P011,117,128,2558.72
2024-01-30,KR,P012,30,31,2479.69
2024-01-30,JP,P001,371,388,384.12
2024-01-30,JP,P002,168,184,918.16
2024-01-30,JP,P003,182,189,2833.11
2024-01-30,JP,P005,210,225,1797.75
2024-01-30,JP,P006,83,90,2249.1
2024-01-30,JP,P007,117,128,1278.72
2024-01-30,JP,P009,0,0,0.0
2024-01-30,JP,P010,83,91,454.09
2024-01-30,JP,P011,59,65,1299.35
2024-01-30,JP,P012,40,42,3359.58
2024-01-30,GLOBAL_WEST,P001,829,916,906.84
2024-01-30,GLOBAL_WEST,P002,390,430,2145.7
2024-01-30,GLOBAL_WEST,P003,399,421,6310.79
2024-01-30,GLOBAL_WEST,P005,386,425,3395.75
2024-01-30,GLOBAL_WEST,P006,207,224,5597.76
2024-01-30,GLOBAL_WEST,P007,262,281,2807.19
2024-01-30,GLOBAL_WEST,P009,0,0,0.0
2024-01-30,GLOBAL_WEST,P010,177,193,963.07
2024-01-30,GLOBAL_WEST,P011,152,163,3258.37
2024-01-30,GLOBAL_WEST,P012,154,174,13918.26
2024-01-31,KR,P001,461,507,501.93
2024-01-31,KR,P002,202,213,1062.87
2024-01-31,KR,P003,270,295,4422.05
2024-01-31,KR,P005,285,302,2412.98
2024-01-31,KR,P006,161,168,4198.32
2024-01-31,KR,P007,161,172,1718.28
2024-01-31,KR,P009,0,0,0.0
2024-01-31,KR,P010,133,141,703.59
2024-01-31,KR,P011,46,51,1019.49
2024-01-31,KR,P012,78,83,6639.17
2024-01-31,JP,P001,405,421,416.79
2024-01-31,JP,P002,170,191,953.09
2024-01-31,JP,P003,162,172,2578.28
2024-01-31,JP,P005,242,254,2029.46
2024-01-31,JP,P006,102,108,2698.92
2024-01-31,JP,P007,163,176,1758.24
2024-01-31,JP,P009,0,0,0.0
2024-01-31,JP,P010,138,145,723.55
2024-01-31,JP,P011,56,59,1179.41
2024-01-31,JP,P012,22,23,1839.77
2024-01-31,GLOBAL_WEST,P001,745,820,811.8
2024-01-31,GLOBAL_WEST,P002,347,386,1926.14
2024-01-31,GLOBAL_WEST,P003,362,402,6025.98
2024-01-31,GLOBAL_WEST,P005,335,371,2964.29
2024-01-31,GLOBAL_WEST,P006,215,230,5747.7
2024-01-31,GLOBAL_WEST,P007,346,379,3786.21
2024-01-31,GLOBAL_WEST,P009,0,0,0.0
2024-01-31,GLOBAL_WEST,P010,245,266,1327.34
2024-01-31,GLOBAL_WEST,P011,135,147,2938.53
2024-01-31,GLOBAL_WEST,P012,50,53,4239.47
2024-02-01,KR,P001,490,550,544.5
2024-02-01,KR,P002,245,273,1362.27
2024-02-01,KR,P003,252,271,4062.29
2024-02-01,KR,P005,288,288,2301.12
2024-02-01,KR,P006,133,137,3423.63
2024-02-01,KR,P007,165,180,1798.2
2024-02-01,KR,P009,0,0,0.0
2024-02-01,KR,P010,107,115,573.85
2024-02-01,KR,P011,80,84,1679.16
2024-02-01,KR,P012,30,30,2399.7
2024-02-01,JP,P001,338,372,368.28
2024-02-01,JP,P002,183,193,963.07
2024-02-01,JP,P003,139,149,2233.51
2024-02-01,JP,P005,216,226,1805.74
2024-02-01,JP,P006,114,124,3098.76
2024-02-01,JP,P007,143,148,1478.52
2024-02-01,JP,P009,0,0,0.0
2024-02-01,JP,P010,107,117,583.83
2024-02-01,JP,P011,77,85,1699.15
2024-02-01,JP,P012,41,44,3519.56
2024-02-01,GLOBAL_WEST,P001,715,797,789.03
2024-02-01,GLOBAL_WEST,P002,354,377,1881.23
2024-02-01,GLOBAL_WEST,P003,353,371,5561.29
2024-02-01,GLOBAL_WEST,P005,368,408,3259.92
2024-02-01,GLOBAL_WEST,P006,234,248,6197.52
2024-02-01,GLOBAL_WEST,P007,309,349,3486.51
2024-02-01,GLOBAL_WEST,P009,0,0,0.0
2024-02-01,GLOBAL_WEST,P010,193,202,1007.98
2024-02-01,GLOBAL_WEST,P011,148,164,3278.36
2024-02-01,GLOBAL_WEST,P012,89,97,7759.03
2024-02-02,KR,P001,479,530,524.7
2024-02-02,KR,P002,208,219,1092.81
2024-02-02,KR,P003,229,241,3612.59
2024-02-02,KR,P005,298,322,2572.78
2024-02-02,KR,P006,84,93,2324.07
2024-02-02,KR,P007,170,182,1818.18
2024-02-02,KR,P009,0,0,0.0
2024-02-02,KR,P010,181,202,1007.98
2024-02-02,KR,P011,108,115,2298.85
2024-02-02,KR,P012,13,13,1039.87
2024-02-02,JP,P001,360,396,392.04
2024-02-02,JP,P002,184,206,1027.94
2024-02-02,JP,P003,188,208,3117.92
2024-02-02,JP,P005,177,200,1598.0
2024-02-02,JP,P006,98,104,2598.96
2024-02-02,JP,P007,121,128,1278.72
2024-02-02,JP,P009,0,0,0.0
2024-02-02,JP,P010,83,87,434.13
2024-02-02,JP,P011,81,88,1759.12
2024-02-02,JP,P012,43,48,3839.52
2024-02-02,GLOBAL_WEST,P001,625,667,660.33
2024-02-02,GLOBAL_WEST,P002,400,449,2240.51
2024-02-02,GLOBAL_WEST,P003,300,320,4796.8
2024-02-02,GLOBAL_WEST,P005,362,398,3180.02
2024-02-02,GLOBAL_WEST,P006,119,128,3198.72
2024-02-02,GLOBAL_WEST,P007,248,275,2747.25
2024-02-02,GLOBAL_WEST,P009,0,0,0.0
2024-02-02,GLOBAL_WEST,P010,286,316,1576.84
2024-02-02,GLOBAL_WEST,P011,102,109,2178.91
2024-02-02,GLOBAL_WEST,P012,0,0,0.0
2024-02-03,KR,P001,483,513,507.87
2024-02-03,KR,P002,237,269,1342.31
2024-02-03,KR,P003,238,243,3642.57
2024-02-03,KR,P005,263,291,2325.09
2024-02-03,KR,P006,101,109,2723.91
2024-02-03,KR,P007,146,149,1488.51
2024-02-03,KR,P009,0,0,0.0
2024-02-03,KR,P010,158,158,788.42
2024-02-03,KR,P011,99,112,2238.88
2024-02-03,KR,P012,26,27,2159.73
2024-02-03,JP,P001,321,342,338.58
2024-02-03,JP,P002,160,175,873.25
2024-02-03,JP,P003,195,205,3072.95
2024-02-03,JP,P005,226,252,2013.48
2024-02-03,JP,P006,70,74,1849.26
2024-02-03,JP,P007,134,146,1458.54
2024-02-03,JP,P009,0,0,0.0
2024-02-03,JP,P010,132,139,693.61
2024-02-03,JP,P011,67,71,1419.29
2024-02-03,JP,P012,0,0,0.0
2024-02-03,GLOBAL_WEST,P001,682,740,732.6
2024-02-03,GLOBAL_WEST,P002,364,387,1931.13
2024-02-03,GLOBAL_WEST,P003,349,382,5726.18
2024-02-03,GLOBAL_WEST,P005,389,439,3507.61
2024-02-03,GLOBAL_WEST,P006,217,242,6047.58
2024-02-03,GLOBAL_WEST,P007,241,268,2677.32
2024-02-03,GLOBAL_WEST,P009,0,0,0.0
2024-02-03,GLOBAL_WEST,P010,158,169,843.31
2024-02-03,GLOBAL_WEST,P011,140,146,2918.54
2024-02-03,GLOBAL_WEST,P012,5,5,399.95
2024-02-04,KR,P001,503,529,523.71
2024-02-04,KR,P002,241,262,1307.38
2024-02-04,KR,P003,213,227,3402.73
2024-02-04,KR,P005,259,276,2205.24
2024-02-04,KR,P006,98,109,2723.91
2024-02-04,KR,P007,167,184,1838.16
2024-02-04,KR,P009,0,0,0.0
2024-02-04,KR,P010,138,150,748.5
2024-02-04,KR,P011,57,60,1199.4
2024-02-04,KR,P012,0,0,0.0
2024-02-04,JP,P001,368,388,384.12
2024-02-04,JP,P002,165,179,893.21
2024-02-04,JP,P003,162,178,2668.22
2024-02-04,JP,P005,212,233,1861.67
2024-02-04,JP,P006,127,144,3598.56
2024-02-04,JP,P007,132,143,1428.57
2024-02-04,JP,P009,0,0,0.0
2024-02-04,JP,P010,95,101,503.99
2024-02-04,JP,P011,52,56,1119.44
2024-02-04,JP,P012,0,0,0.0
2024-02-04,GLOBAL_WEST,P001,725,785,777.15
2024-02-04,GLOBAL_WEST,P002,365,393,1961.07
2024-02-04,GLOBAL_WEST,P003,343,372,5576.28
2024-02-04,GLOBAL_WEST,P005,452,479,3827.21
2024-02-04,GLOBAL_WEST,P006,191,199,4973.01
2024-02-04,GLOBAL_WEST,P007,360,377,3766.23
2024-02-04,GLOBAL_WEST,P009,0,0,0.0
2024-02-04,GLOBAL_WEST,P010,158,176,878.24
2024-02-04,GLOBAL_WEST,P011,123,132,2638.68
2024-02-04,GLOBAL_WEST,P012,76,78,6239.22
2024-02-05,KR,P001,475,479,474.21
2024-02-05,KR,P002,250,260,1297.4
2024-02-05,KR,P003,247,271,4062.29
2024-02-05,KR,P005,273,295,2357.05
2024-02-05,KR,P006,160,174,4348.26
2024-02-05,KR,P007,177,181,1808.19
2024-02-05,KR,P009,0,0,0.0
2024-02-05,KR,P010,136,144,718.56
2024-02-05,KR,P011,66,69,1379.31
2024-02-05,KR,P012,46,49,3919.51
2024-02-05,JP,P001,354,387,383.13
2024-02-05,JP,P002,165,179,893.21
2024-02-05,JP,P003,191,210,3147.9
2024-02-05,JP,P005,212,234,1869.66
2024-02-05,JP,P006,109,115,2873.85
2024-02-05,JP,P007,158,159,1588.41
2024-02-05,JP,P009,0,0,0.0
2024-02-05,JP,P010,107,112,558.88
2024-02-05,JP,P011,51,55,1099.45
2024-02-05,JP,P012,46,48,3839.52
2024-02-05,GLOBAL_WEST,P001,694,722,714.78
2024-02-05,GLOBAL_WEST,P002,342,373,1861.27
2024-02-05,GLOBAL_WEST,P003,319,355,5321.45
2024-02-05,GLOBAL_WEST,P005,423,456,3643.44
2024-02-05,GLOBAL_WEST,P006,247,271,6772.29
2024-02-05,GLOBAL_WEST,P007,256,278,2777.22
2024-02-05,GLOBAL_WEST,P009,0,0,0.0
2024-02-05,GLOBAL_WEST,P010,103,114,568.86
2024-02-05,GLOBAL_WEST,P011,39,42,839.58
2024-02-05,GLOBAL_WEST,P012,47,51,4079.49
2024-02-06,KR,P001,454,508,502.92
2024-02-06,KR,P002,252,275,1372.25
2024-02-06,KR,P003,239,246,3687.54
2024-02-06,KR,P005,265,273,2181.27
2024-02-06,KR,P006,102,108,2698.92
2024-02-06,KR,P007,158,176,1758.24
2024-02-06,KR,P009,0,0,0.0
2024-02-06,KR,P010,150,158,788.42
2024-02-06,KR,P011,63,69,1379.31
2024-02-06,KR,P012,34,35,2799.65
2024-02-06,JP,P001,368,393,389.07
2024-02-06,JP,P002,178,197,983.03
2024-02-06,JP,P003,184,199,2983.01
2024-02-06,JP,P005,205,216,1725.84
2024-02-06,JP,P006,92,100,2499.0
2024-02-06,JP,P007,112,125,1248.75
2024-02-06,JP,P009,0,0,0.0
2024-02-06,JP,P010,126,130,648.7
2024-02-06,JP,P011,86,91,1819.09
2024-02-06,JP,P012,30,32,2559.68
2024-02-06,GLOBAL_WEST,P001,679,717,709.83
2024-02-06,GLOBAL_WEST,P002,487,521,2599.79
2024-02-06,GLOBAL_WEST,P003,371,378,5666.22
2024-02-06,GLOBAL_WEST,P005,305,338,2700.62
2024-02-06,GLOBAL_WEST,P006,144,151,3773.49
2024-02-06,GLOBAL_WEST,P007,318,348,3476.52
2024-02-06,GLOBAL_WEST,P009,0,0,0.0
2024-02-06,GLOBAL_WEST,P010,185,200,998.0
2024-02-06,GLOBAL_WEST,P011,123,133,2658.67
2024-02-06,GLOBAL_WEST,P012,35,36,2879.64
2024-02-07,KR,P001,435,465,460.35
2024-02-07,KR,P002,211,225,1122.75
2024-02-07,KR,P003,220,250,3747.5
2024-02-07,KR,P005,241,259,2069.41
2024-02-07,KR,P006,156,172,4298.28
2024-02-07,KR,P007,173,187,1868.13
2024-02-07,KR,P009,0,0,0.0
2024-02-07,KR,P010,131,139,693.61
2024-02-07,KR,P011,99,109,2178.91
2024-02-07,KR,P012,54,59,4719.41
2024-02-07,JP,P001,365,388,384.12
2024-02-07,JP,P002,181,196,978.04
2024-02-07,JP,P003,174,192,2878.08
2024-02-07,JP,P005,187,212,1693.88
2024-02-07,JP,P006,93,106,2648.94
2024-02-07,JP,P007,127,135,1348.65
2024-02-07,JP,P009,0,0,0.0
2024-02-07,JP,P010,146,156,778.44
2024-02-07,JP,P011,43,47,939.53
2024-02-07,JP,P012,63,70,5599.3
2024-02-07,GLOBAL_WEST,P001,733,806,797.94
2024-02-07,GLOBAL_WEST,P002,339,362,1806.38
2024-02-07,GLOBAL_WEST,P003,413,461,6910.39
2024-02-07,GLOBAL_WEST,P005,430,461,3683.39
2024-02-07,GLOBAL_WEST,P006,191,202,5047.98
2024-02-07,GLOBAL_WEST,P007,230,255,2547.45
2024-02-07,GLOBAL_WEST,P009,0,0,0.0
2024-02-07,GLOBAL_WEST,P010,238,253,1262.47
2024-02-07,GLOBAL_WEST,P011,168,187,3738.13
2024-02-07,GLOBAL_WEST,P012,2,2,159.98
2024-02-08,KR,P001,425,471,466.29
2024-02-08,KR,P002,202,218,1087.82
2024-02-08,KR,P003,222,228,3417.72
2024-02-08,KR,P005,263,285,2277.15
2024-02-08,KR,P006,73,77,1924.23
2024-02-08,KR,P007,141,158,1578.42
