date,region,dau,nru,returned_users,user_outflow,event_names,event_types,service_availability,pu,revenue
2025-02-21,GLOBAL_WEST,89622,889,564,2408,No Event,baseline,1.0,2764,26363.0
2025-02-22,KR,53689,410,461,1265,No Event,baseline,1.0,1558,15944.49
2025-02-22,JP,39169,307,318,888,No Event,baseline,1.0,1153,11582.45
2025-02-22,GLOBAL_WEST,88567,851,568,2341,No Event,baseline,1.0,2643,26619.42
2025-02-23,KR,53165,355,436,1365,No Event,baseline,1.0,1494,16464.36
2025-02-23,JP,38845,285,319,887,No Event,baseline,1.0,1158,13000.16
2025-02-23,GLOBAL_WEST,87657,906,539,2382,No Event,baseline,1.0,2627,19431.22
2025-02-24,KR,52795,313,475,1301,No Event,baseline,1.0,1553,15657.84
2025-02-24,JP,38642,275,286,850,No Event,baseline,1.0,1098,12854.93
2025-02-24,GLOBAL_WEST,86774,851,574,2285,No Event,baseline,1.0,2523,16486.98
2025-02-25,KR,52187,287,395,1340,No Event,baseline,1.0,1641,15611.61
2025-02-25,JP,38158,210,314,802,No Event,baseline,1.0,1118,10799.79
2025-02-25,GLOBAL_WEST,85663,834,590,2326,No Event,baseline,1.0,2524,26670.87
2025-02-26,KR,51629,349,425,1240,No Event,baseline,1.0,1521,14453.35
2025-02-26,JP,37951,271,283,817,No Event,baseline,1.0,1098,12260.6
2025-02-26,GLOBAL_WEST,84816,833,558,2268,No Event,baseline,1.0,2399,24087.17
2025-02-27,KR,51205,380,404,1213,No Event,baseline,1.0,1534,15773.13
2025-02-27,JP,37881,291,340,691,No Event,baseline,1.0,1071,12164.03
2025-02-27,GLOBAL_WEST,84023,883,537,2154,No Event,baseline,1.0,2397,21588.94
2025-02-28,KR,50696,402,419,1237,No Event,baseline,1.0,1451,11839.53
2025-02-28,JP,37797,344,317,803,No Event,baseline,1.0,1119,11733.57
2025-02-28,GLOBAL_WEST,82765,915,578,2270,No Event,baseline,1.0,2372,21496.81
2025-03-01,KR,50114,289,436,1222,No Event,baseline,1.0,1386,14823.71
2025-03-01,JP,37685,317,344,847,No Event,baseline,1.0,1157,9963.79
2025-03-01,GLOBAL_WEST,82043,955,560,2155,No Event,baseline,1.0,2340,18769.95
2025-03-02,KR,49698,361,438,1245,No Event,baseline,1.0,1478,16928.27
2025-03-02,JP,37353,265,276,785,No Event,baseline,1.0,1097,12738.06
2025-03-02,GLOBAL_WEST,81228,845,581,2122,No Event,baseline,1.0,2401,21955.1
2025-03-03,KR,49250,337,438,1235,No Event,baseline,1.0,1367,12012.78
2025-03-03,JP,37214,329,339,803,No Event,baseline,1.0,1059,11486.26
2025-03-03,GLOBAL_WEST,80674,906,545,2256,No Event,baseline,1.0,2368,23723.72
2025-03-04,KR,48801,325,405,1181,No Event,baseline,1.0,1460,12466.69
2025-03-04,JP,37186,324,285,774,No Event,baseline,1.0,1082,10500.9
2025-03-04,GLOBAL_WEST,80052,976,525,2213,No Event,baseline,1.0,2289,25208.75
2025-03-05,KR,48519,389,423,1094,No Event,baseline,1.0,1399,11363.84
2025-03-05,JP,36785,277,216,786,No Event,baseline,1.0,1126,13851.0
2025-03-05,GLOBAL_WEST,79057,861,529,2206,No Event,baseline,1.0,2314,20827.2
2025-03-06,KR,48181,303,422,1160,No Event,baseline,1.0,1428,14944.47
2025-03-06,JP,36606,304,270,826,No Event,baseline,1.0,1059,11911.1
2025-03-06,GLOBAL_WEST,78251,914,544,2237,No Event,baseline,1.0,2228,21192.74
2025-03-07,KR,47591,325,458,1231,No Event,baseline,1.0,1369,11612.44
2025-03-07,JP,36387,301,301,831,No Event,baseline,1.0,1098,11928.23
2025-03-07,GLOBAL_WEST,77448,907,567,2340,No Event,baseline,1.0,2217,19611.09
2025-03-08,KR,47036,332,437,1163,No Event,baseline,1.0,1432,13539.2
2025-03-08,JP,36123,248,302,789,No Event,baseline,1.0,1014,9312.31
2025-03-08,GLOBAL_WEST,76667,935,573,2238,No Event,baseline,1.0,2194,17884.25
2025-03-09,KR,46887,363,397,1052,No Event,baseline,1.0,1379,11948.76
2025-03-09,JP,35999,297,261,787,No Event,baseline,1.0,1073,12162.74
2025-03-09,GLOBAL_WEST,75952,881,547,1992,No Event,baseline,1.0,2207,23293.9
2025-03-10,KR,46443,324,431,1209,No Event,baseline,1.0,1301,11538.66
2025-03-10,JP,35682,299,253,766,No Event,baseline,1.0,1037,11691.51
2025-03-10,GLOBAL_WEST,74866,864,524,2355,No Event,baseline,1.0,2200,20675.15
2025-03-11,KR,45966,287,429,1165,No Event,baseline,1.0,1371,12603.66
2025-03-11,JP,35567,360,261,736,No Event,baseline,1.0,1006,12223.25
2025-03-11,GLOBAL_WEST,74357,878,520,2017,No Event,baseline,1.0,2176,20521.7
2025-03-12,KR,45342,265,408,1145,No Event,baseline,1.0,1337,12457.28
2025-03-12,JP,35469,345,331,735,No Event,baseline,1.0,1020,9230.3
2025-03-12,GLOBAL_WEST,73877,901,499,1990,No Event,baseline,1.0,2097,17887.9
2025-03-13,KR,45128,366,358,1107,No Event,baseline,1.0,1245,11262.0
2025-03-13,JP,35223,299,284,760,No Event,baseline,1.0,1048,9933.91
2025-03-13,GLOBAL_WEST,73495,876,525,2043,No Event,baseline,1.0,2197,18102.74
2025-03-14,KR,44742,289,409,1072,No Event,baseline,1.0,1329,12249.65
2025-03-14,JP,35127,294,284,794,No Event,baseline,1.0,1007,12829.98
2025-03-14,GLOBAL_WEST,73237,859,527,2056,No Event,baseline,1.0,2128,16805.55
2025-03-15,KR,44206,353,393,1131,No Event,baseline,1.0,1251,11751.83
2025-03-15,JP,35165,343,286,704,No Event,baseline,1.0,1044,9592.07
2025-03-15,GLOBAL_WEST,72958,844,529,2005,No Event,baseline,1.0,2155,19662.68
2025-03-16,KR,43881,362,401,1054,No Event,baseline,1.0,1324,12065.12
2025-03-16,JP,35046,326,306,766,No Event,baseline,1.0,1020,13007.12
2025-03-16,GLOBAL_WEST,72519,802,542,1921,No Event,baseline,1.0,2159,15731.17
2025-03-17,KR,43365,340,356,1169,No Event,baseline,1.0,1338,13864.01
2025-03-17,JP,35005,357,272,706,No Event,baseline,1.0,997,9387.69
2025-03-17,GLOBAL_WEST,71811,814,537,1891,No Event,baseline,1.0,2187,18179.15
2025-03-18,KR,43029,402,395,1040,No Event,baseline,1.0,1275,13099.18
2025-03-18,JP,34915,359,272,781,No Event,baseline,1.0,1054,12201.09
2025-03-18,GLOBAL_WEST,71391,823,475,1780,No Event,baseline,1.0,2091,17834.9
2025-03-19,KR,42519,273,325,1015,No Event,baseline,1.0,1243,11687.94
2025-03-19,JP,34682,276,243,746,No Event,baseline,1.0,1020,10010.38
2025-03-19,GLOBAL_WEST,70743,774,515,1829,No Event,baseline,1.0,2080,14941.91
2025-03-20,KR,41744,224,279,1453,Spring Content Gap,content_gap,1.0,1076,12174.4
2025-03-20,JP,34208,282,223,878,Spring Content Gap,content_gap,1.0,848,7517.93
2025-03-20,GLOBAL_WEST,69027,350,273,2507,Spring Content Gap,content_gap,1.0,1745,14756.21
2025-03-21,KR,40667,269,253,1487,Spring Content Gap,content_gap,1.0,1061,8680.28
2025-03-21,JP,33723,271,228,978,Spring Content Gap,content_gap,1.0,881,10897.7
2025-03-21,GLOBAL_WEST,67528,384,378,2401,Spring Content Gap,content_gap,1.0,1704,15807.62
2025-03-22,KR,39858,200,251,1420,Spring Content Gap,content_gap,1.0,975,7621.16
2025-03-22,JP,33153,218,203,843,Spring Content Gap,content_gap,1.0,868,9987.28
2025-03-22,GLOBAL_WEST,65911,410,302,2483,Spring Content Gap,content_gap,1.0,1664,15261.55
2025-03-23,KR,38926,183,272,1310,Spring Content Gap,content_gap,1.0,1030,10120.16
2025-03-23,JP,32721,175,236,844,Spring Content Gap,content_gap,1.0,755,6546.36
2025-03-23,GLOBAL_WEST,64034,372,321,2468,Spring Content Gap,content_gap,1.0,1653,12784.01
2025-03-24,KR,38235,186,240,1246,Spring Content Gap,content_gap,1.0,1011,7659.18
2025-03-24,JP,32304,166,160,902,Spring Content Gap,content_gap,1.0,809,8883.15
2025-03-24,GLOBAL_WEST,62529,358,316,2330,Spring Content Gap,content_gap,1.0,1533,12792.16
2025-03-25,KR,37372,241,229,1291,Spring Content Gap,content_gap,1.0,994,10263.29
2025-03-25,JP,32056,289,212,800,Spring Content Gap,content_gap,1.0,777,8556.56
2025-03-25,GLOBAL_WEST,61069,383,298,2194,Spring Content Gap,content_gap,1.0,1596,14624.3
2025-03-26,KR,36290,184,206,1219,Spring Content Gap,content_gap,1.0,904,6865.55
2025-03-26,JP,31550,227,207,853,Spring Content Gap,content_gap,1.0,774,9302.63
2025-03-26,GLOBAL_WEST,59640,391,287,2201,Spring Content Gap,content_gap,1.0,1481,12282.94
2025-03-27,KR,35425,179,253,1181,Spring Content Gap,content_gap,1.0,889,7936.5
2025-03-27,JP,31319,287,201,750,Spring Content Gap,content_gap,1.0,773,6672.06
2025-03-27,GLOBAL_WEST,58256,439,283,2258,Spring Content Gap,content_gap,1.0,1425,13205.13
2025-03-28,KR,34588,221,218,1181,Spring Content Gap,content_gap,1.0,838,9400.75
2025-03-28,JP,30888,218,231,793,Spring Content Gap,content_gap,1.0,775,7072.76
2025-03-28,GLOBAL_WEST,56750,411,308,2129,Spring Content Gap,content_gap,1.0,1442,10447.35
2025-03-29,KR,33806,206,231,1189,Spring Content Gap,content_gap,1.0,868,8496.03
2025-03-29,JP,30444,207,217,819,Spring Content Gap,content_gap,1.0,752,8334.81
2025-03-29,GLOBAL_WEST,55421,339,335,1962,Spring Content Gap,content_gap,1.0,1363,10220.71
2025-03-30,KR,33323,211,283,1091,Spring Content Gap,content_gap,1.0,808,8018.4
2025-03-30,JP,30096,213,236,798,Spring Content Gap,content_gap,1.0,787,8510.5
2025-03-30,GLOBAL_WEST,53911,352,275,2022,Spring Content Gap,content_gap,1.0,1355,9047.84
2025-03-31,KR,32858,215,236,1084,Spring Content Gap,content_gap,1.0,857,8060.87
2025-03-31,JP,29734,207,201,759,Spring Content Gap,content_gap,1.0,746,7310.05
2025-03-31,GLOBAL_WEST,52792,377,305,1923,Spring Content Gap,content_gap,1.0,1351,12018.65
2025-04-01,KR,32287,226,249,1102,Spring Content Gap,content_gap,1.0,798,7022.2
2025-04-01,JP,29325,204,228,749,Spring Content Gap,content_gap,1.0,775,7968.54
2025-04-01,GLOBAL_WEST,51276,385,231,1941,Spring Content Gap,content_gap,1.0,1261,12772.32
2025-04-02,KR,31678,141,254,1094,Spring Content Gap,content_gap,1.0,737,8978.65
2025-04-02,JP,28926,221,230,744,Spring Content Gap,content_gap,1.0,710,7449.39
2025-04-02,GLOBAL_WEST,49936,313,291,1794,Spring Content Gap,content_gap,1.0,1243,10045.71
2025-04-03,KR,31095,150,286,1033,Spring Content Gap,content_gap,1.0,813,8875.1
2025-04-03,JP,28587,248,244,733,Spring Content Gap,content_gap,1.0,711,8604.15
2025-04-03,GLOBAL_WEST,48554,282,271,1885,Spring Content Gap,content_gap,1.0,1261,11157.77
2025-04-04,KR,30475,242,242,1026,Spring Content Gap,content_gap,1.0,772,6706.78
2025-04-04,JP,28269,213,256,747,Spring Content Gap,content_gap,1.0,706,7618.4
2025-04-04,GLOBAL_WEST,47437,369,301,1740,Spring Content Gap,content_gap,1.0,1178,12531.51
2025-04-05,KR,29983,229,237,1007,Spring Content Gap,content_gap,1.0,734,6975.9
2025-04-05,JP,28014,184,215,729,Spring Content Gap,content_gap,1.0,655,6241.87
2025-04-05,GLOBAL_WEST,46078,366,270,1767,Spring Content Gap,content_gap,1.0,1247,9870.13
2025-04-06,KR,29293,160,201,1063,Spring Content Gap,content_gap,1.0,718,5700.45
2025-04-06,JP,27883,237,271,688,Spring Content Gap,content_gap,1.0,728,7039.5
2025-04-06,GLOBAL_WEST,45131,352,262,1671,Spring Content Gap,content_gap,1.0,1122,8776.96
2025-04-07,KR,28569,183,215,1000,Spring Content Gap,content_gap,1.0,695,5682.16
2025-04-07,JP,27605,232,166,750,Spring Content Gap,content_gap,1.0,723,8433.85
2025-04-07,GLOBAL_WEST,44102,406,245,1736,Spring Content Gap,content_gap,1.0,1082,8321.86
2025-04-08,KR,27991,249,211,977,Spring Content Gap,content_gap,1.0,688,6454.86
2025-04-08,JP,27271,165,214,710,Spring Content Gap,content_gap,1.0,683,7354.54
2025-04-08,GLOBAL_WEST,43263,379,220,1608,Spring Content Gap,content_gap,1.0,1141,8397.17
2025-04-09,KR,27499,206,209,876,Spring Content Gap,content_gap,1.0,691,6608.61
2025-04-09,JP,27153,239,169,583,Spring Content Gap,content_gap,1.0,715,7849.06
2025-04-09,GLOBAL_WEST,42153,325,241,1603,Spring Content Gap,content_gap,1.0,1064,8070.05
2025-04-10,KR,27008,262,201,899,Spring Content Gap,content_gap,1.0,698,6120.51
2025-04-10,JP,26827,224,178,661,Spring Content Gap,content_gap,1.0,667,7417.09
2025-04-10,GLOBAL_WEST,41182,391,228,1624,Spring Content Gap,content_gap,1.0,1058,9266.57
2025-04-11,KR,26460,197,175,885,Spring Content Gap,content_gap,1.0,682,6110.46
2025-04-11,JP,26543,224,183,704,Spring Content Gap,content_gap,1.0,676,7390.7
2025-04-11,GLOBAL_WEST,40330,372,289,1508,Spring Content Gap,content_gap,1.0,1015,9088.86
2025-04-12,KR,26114,240,266,888,Spring Content Gap,content_gap,1.0,692,6507.36
2025-04-12,JP,26316,184,251,663,Spring Content Gap,content_gap,1.0,682,7072.9
2025-04-12,GLOBAL_WEST,39492,374,247,1489,Spring Content Gap,content_gap,1.0,1001,10267.88
2025-04-13,KR,25815,236,245,791,Spring Content Gap,content_gap,1.0,660,7109.41
2025-04-13,JP,26099,294,198,652,Spring Content Gap,content_gap,1.0,661,7845.53
2025-04-13,GLOBAL_WEST,38481,320,252,1457,Spring Content Gap,content_gap,1.0,994,10914.23
2025-04-14,KR,25344,186,245,838,Spring Content Gap,content_gap,1.0,661,6487.49
2025-04-14,JP,25774,279,153,702,Spring Content Gap,content_gap,1.0,625,7749.02
2025-04-14,GLOBAL_WEST,37774,393,265,1382,Spring Content Gap,content_gap,1.0,902,6969.78
2025-04-15,KR,25017,214,223,855,Spring Content Gap,content_gap,1.0,641,6312.82
2025-04-15,JP,25530,194,197,613,Spring Content Gap,content_gap,1.0,623,5129.54
2025-04-15,GLOBAL_WEST,37064,377,254,1300,Spring Content Gap,content_gap,1.0,880,7178.1
2025-04-16,KR,24558,276,179,865,Spring Content Gap,content_gap,1.0,580,4406.84
2025-04-16,JP,25325,264,171,695,Spring Content Gap,content_gap,1.0,647,7167.89
2025-04-16,GLOBAL_WEST,36256,334,252,1296,Spring Content Gap,content_gap,1.0,914,8430.67
2025-04-17,KR,24157,212,235,805,Spring Content Gap,content_gap,1.0,611,7235.96
2025-04-17,JP,25109,251,156,651,Spring Content Gap,content_gap,1.0,663,7127.8
2025-04-17,GLOBAL_WEST,35518,333,212,1281,Spring Content Gap,content_gap,1.0,856,8091.77
2025-04-18,KR,23898,252,251,826,Spring Content Gap,content_gap,1.0,590,6170.37
2025-04-18,JP,24840,211,209,597,Spring Content Gap,content_gap,1.0,621,5802.49
2025-04-18,GLOBAL_WEST,34876,294,270,1258,Spring Content Gap,content_gap,1.0,897,8768.37
2025-04-19,KR,23615,221,245,813,Spring Content Gap,content_gap,1.0,606,5114.4
2025-04-19,JP,24793,264,201,649,Spring Content Gap,content_gap,1.0,644,6285.26
2025-04-19,GLOBAL_WEST,34269,344,273,1250,Spring Content Gap,content_gap,1.0,866,7947.62
2025-04-20,KR,23189,225,242,800,Spring Content Gap,content_gap,1.0,587,6306.19
2025-04-20,JP,24493,188,198,621,Spring Content Gap,content_gap,1.0,620,5671.66
2025-04-20,GLOBAL_WEST,33753,349,255,1269,Spring Content Gap,content_gap,1.0,862,7341.81
2025-04-21,KR,22820,213,211,787,Spring Content Gap,content_gap,1.0,556,6935.49
2025-04-21,JP,24340,248,198,632,Spring Content Gap,content_gap,1.0,620,6387.19
2025-04-21,GLOBAL_WEST,33134,356,233,1220,Spring Content Gap,content_gap,1.0,823,5942.21
2025-04-22,KR,22765,294,207,715,Spring Content Gap,content_gap,1.0,580,5501.61
2025-04-22,JP,24199,248,211,653,Spring Content Gap,content_gap,1.0,629,6447.87
2025-04-22,GLOBAL_WEST,32709,365,222,1332,Spring Content Gap,content_gap,1.0,816,6553.33
2025-04-23,KR,22526,257,229,771,Spring Content Gap,content_gap,1.0,554,4344.86
2025-04-23,JP,23814,206,162,656,Spring Content Gap,content_gap,1.0,589,5635.89
2025-04-23,GLOBAL_WEST,32342,407,215,1192,Spring Content Gap,content_gap,1.0,809,6966.28
2025-04-24,KR,22054,224,204,786,Spring Content Gap,content_gap,1.0,551,4959.83
2025-04-24,JP,23554,207,175,608,Spring Content Gap,content_gap,1.0,592,5605.61
2025-04-24,GLOBAL_WEST,31653,302,223,1178,Spring Content Gap,content_gap,1.0,811,6978.58
2025-04-25,KR,21617,195,173,758,Spring Content Gap,content_gap,1.0,548,4939.86
2025-04-25,JP,23109,204,210,710,Spring Content Gap,content_gap,1.0,576,6243.7
2025-04-25,GLOBAL_WEST,31063,256,258,1239,Spring Content Gap,content_gap,1.0,766,6320.46
2025-04-26,KR,21241,296,181,671,Spring Content Gap,content_gap,1.0,531,4004.33
2025-04-26,JP,22876,211,180,613,Spring Content Gap,content_gap,1.0,558,6478.61
2025-04-26,GLOBAL_WEST,30637,333,262,1073,Spring Content Gap,content_gap,1.0,735,4891.16
2025-04-27,KR,20820,185,251,766,Spring Content Gap,content_gap,1.0,543,3845.05
2025-04-27,JP,22733,200,189,596,Spring Content Gap,content_gap,1.0,544,5747.35
2025-04-27,GLOBAL_WEST,29966,340,256,1113,Spring Content Gap,content_gap,1.0,762,6074.63
2025-04-28,KR,20339,184,140,701,Spring Content Gap,content_gap,1.0,540,5599.53
2025-04-28,JP,22520,162,244,583,Spring Content Gap,content_gap,1.0,559,6418.07
2025-04-28,GLOBAL_WEST,29403,296,261,1154,Spring Content Gap,content_gap,1.0,717,6503.72
2025-04-29,KR,20107,135,193,707,Spring Content Gap,content_gap,1.0,524,4036.48
2025-04-29,JP,22250,257,181,568,Spring Content Gap,content_gap,1.0,576,5305.06
2025-04-29,GLOBAL_WEST,28865,274,211,1122,Spring Content Gap,content_gap,1.0,721,6318.9
2025-04-30,KR,19666,224,191,705,Spring Content Gap,content_gap,1.0,490,3637.43
2025-04-30,JP,22076,228,220,571,Spring Content Gap,content_gap,1.0,547,6114.75
2025-04-30,GLOBAL_WEST,28453,390,258,1055,Spring Content Gap,content_gap,1.0,696,5907.09
2025-05-01,KR,19827,381,294,504,No Event,baseline,1.0,552,5040.75
2025-05-01,JP,22079,350,205,469,No Event,baseline,1.0,613,6260.99
2025-05-01,GLOBAL_WEST,28875,698,345,881,No Event,baseline,1.0,844,7101.63
2025-05-02,KR,19784,394,287,496,No Event,baseline,1.0,580,6290.24
2025-05-02,JP,22181,268,246,456,No Event,baseline,1.0,658,7170.41
2025-05-02,GLOBAL_WEST,29003,656,427,787,No Event,baseline,1.0,828,6190.21
2025-05-03,KR,19929,378,285,492,No Event,baseline,1.0,600,6356.85
2025-05-03,JP,22267,269,279,449,No Event,baseline,1.0,658,6506.2
2025-05-03,GLOBAL_WEST,29524,679,353,765,No Event,baseline,1.0,849,8095.69
2025-05-04,KR,20147,413,305,525,No Event,baseline,1.0,592,5902.29
2025-05-04,JP,22352,311,221,475,No Event,baseline,1.0,667,6764.94
2025-05-04,GLOBAL_WEST,29870,770,385,747,No Event,baseline,1.0,884,6503.74
2025-05-05,KR,20299,393,256,470,No Event,baseline,1.0,593,6351.01
2025-05-05,JP,22320,234,227,479,No Event,baseline,1.0,668,7835.84
2025-05-05,GLOBAL_WEST,30293,746,321,787,No Event,baseline,1.0,855,6296.01
2025-05-06,KR,20607,360,289,476,No Event,baseline,1.0,596,7450.59
2025-05-06,JP,22424,320,243,444,No Event,baseline,1.0,624,7040.87
2025-05-06,GLOBAL_WEST,30641,705,378,812,No Event,baseline,1.0,875,8270.13
2025-05-07,KR,20634,309,279,542,No Event,baseline,1.0,572,5229.37
2025-05-07,JP,22400,236,288,482,No Event,baseline,1.0,644,6911.77
2025-05-07,GLOBAL_WEST,30879,778,337,839,No Event,baseline,1.0,896,6104.71
2025-05-08,KR,20772,384,335,556,No Event,baseline,1.0,603,6176.96
2025-05-08,JP,22377,339,209,505,No Event,baseline,1.0,636,7137.66
2025-05-08,GLOBAL_WEST,31189,748,356,807,No Event,baseline,1.0,893,7618.0
2025-05-09,KR,20713,337,282,570,No Event,baseline,1.0,591,6112.05
2025-05-09,JP,22332,238,263,480,No Event,baseline,1.0,657,6692.32
2025-05-09,GLOBAL_WEST,31252,722,379,842,No Event,baseline,1.0,894,7268.59
2025-05-10,KR,20786,344,294,538,No Event,baseline,1.0,604,6230.09
2025-05-10,JP,22230,245,256,492,No Event,baseline,1.0,624,6367.38
2025-05-10,GLOBAL_WEST,31685,740,397,878,No Event,baseline,1.0,909,8680.79
2025-05-11,KR,20979,411,341,517,No Event,baseline,1.0,578,4882.43
2025-05-11,JP,22133,271,248,485,No Event,baseline,1.0,607,5420.57
2025-05-11,GLOBAL_WEST,31912,716,377,870,No Event,baseline,1.0,917,6749.34
2025-05-12,KR,21126,285,330,514,No Event,baseline,1.0,618,5966.69
2025-05-12,JP,22226,327,221,477,No Event,baseline,1.0,645,7204.45
2025-05-12,GLOBAL_WEST,32465,741,350,906,No Event,baseline,1.0,943,7275.93
2025-05-13,KR,21191,344,245,556,No Event,baseline,1.0,633,6416.52
2025-05-13,JP,22411,264,247,492,No Event,baseline,1.0,644,5711.05
2025-05-13,GLOBAL_WEST,32635,714,329,966,No Event,baseline,1.0,996,8338.21
2025-05-14,KR,21416,326,275,568,No Event,baseline,1.0,596,5823.09
2025-05-14,JP,22412,227,288,471,No Event,baseline,1.0,653,7342.8
2025-05-14,GLOBAL_WEST,32649,786,368,940,No Event,baseline,1.0,977,9418.41
2025-05-15,KR,21433,336,276,560,PvE Growth Subscription Launch,bm_launch,1.0,740,8656.72
2025-05-15,JP,22301,301,242,546,PvE Growth Subscription Launch,bm_launch,1.0,820,11364.93
2025-05-15,GLOBAL_WEST,33064,868,403,771,PvE Growth Subscription Launch,bm_launch,1.0,1166,10652.17
2025-05-16,KR,21616,358,408,537,PvE Growth Subscription Launch,bm_launch,1.0,776,8827.61
2025-05-16,JP,22315,316,242,531,PvE Growth Subscription Launch,bm_launch,1.0,769,9392.28
2025-05-16,GLOBAL_WEST,33646,818,384,808,PvE Growth Subscription Launch,bm_launch,1.0,1174,11563.64
2025-05-17,KR,21790,361,339,532,PvE Growth Subscription Launch,bm_launch,1.0,743,7306.75
2025-05-17,JP,22380,299,241,504,PvE Growth Subscription Launch,bm_launch,1.0,771,9170.47
2025-05-17,GLOBAL_WEST,33991,789,429,818,PvE Growth Subscription Launch,bm_launch,1.0,1218,10476.61
2025-05-18,KR,22115,353,369,532,PvE Growth Subscription Launch,bm_launch,1.0,777,9928.37
2025-05-18,JP,22431,317,270,490,PvE Growth Subscription Launch,bm_launch,1.0,781,10010.2
2025-05-18,GLOBAL_WEST,34491,873,444,887,PvE Growth Subscription Launch,bm_launch,1.0,1216,14549.01
2025-05-19,KR,22102,382,320,585,PvE Growth Subscription Launch,bm_launch,1.0,809,7648.37
2025-05-19,JP,22511,257,273,510,PvE Growth Subscription Launch,bm_launch,1.0,770,8440.18
2025-05-19,GLOBAL_WEST,34900,830,443,888,PvE Growth Subscription Launch,bm_launch,1.0,1279,15001.55
2025-05-20,KR,22161,352,328,570,PvE Growth Subscription Launch,bm_launch,1.0,807,9230.99
2025-05-20,JP,22570,327,261,452,PvE Growth Subscription Launch,bm_launch,1.0,787,10094.33
2025-05-20,GLOBAL_WEST,35328,846,426,910,PvE Growth Subscription Launch,bm_launch,1.0,1226,10336.47
2025-05-21,KR,22178,281,313,609,PvE Growth Subscription Launch,bm_launch,1.0,753,9529.39
2025-05-21,JP,22535,333,256,480,PvE Growth Subscription Launch,bm_launch,1.0,796,10997.07
2025-05-21,GLOBAL_WEST,35849,903,439,895,PvE Growth Subscription Launch,bm_launch,1.0,1288,13855.16
2025-05-22,KR,22140,278,317,560,PvE Growth Subscription Launch,bm_launch,1.0,773,9112.37
2025-05-22,JP,22529,235,250,441,PvE Growth Subscription Launch,bm_launch,1.0,783,10062.2
2025-05-22,GLOBAL_WEST,36021,827,439,927,PvE Growth Subscription Launch,bm_launch,1.0,1285,12805.05
2025-05-23,KR,22229,327,362,597,PvE Growth Subscription Launch,bm_launch,1.0,773,8225.55
2025-05-23,JP,22565,305,247,497,PvE Growth Subscription Launch,bm_launch,1.0,808,10798.47
2025-05-23,GLOBAL_WEST,36187,859,444,1022,PvE Growth Subscription Launch,bm_launch,1.0,1233,13933.37
2025-05-24,KR,22295,361,339,537,PvE Growth Subscription Launch,bm_launch,1.0,801,9451.62
2025-05-24,JP,22699,270,299,499,PvE Growth Subscription Launch,bm_launch,1.0,784,9252.83
2025-05-24,GLOBAL_WEST,36796,797,466,962,PvE Growth Subscription Launch,bm_launch,1.0,1346,14780.35
2025-05-25,KR,22270,307,340,586,PvE Growth Subscription Launch,bm_launch,1.0,775,7704.46
2025-05-25,JP,22667,272,283,507,PvE Growth Subscription Launch,bm_launch,1.0,810,10411.51
2025-05-25,GLOBAL_WEST,36715,902,463,1030,PvE Growth Subscription Launch,bm_launch,1.0,1367,15355.37
2025-05-26,KR,22323,354,316,561,PvE Growth Subscription Launch,bm_launch,1.0,803,8902.69
2025-05-26,JP,22633,270,243,459,PvE Growth Subscription Launch,bm_launch,1.0,788,10451.7
2025-05-26,GLOBAL_WEST,36723,798,452,965,PvE Growth Subscription Launch,bm_launch,1.0,1302,13663.17
2025-05-27,KR,22427,342,300,531,PvE Growth Subscription Launch,bm_launch,1.0,814,9869.5
2025-05-27,JP,22792,324,228,527,PvE Growth Subscription Launch,bm_launch,1.0,843,12482.53
2025-05-27,GLOBAL_WEST,37079,814,419,915,PvE Growth Subscription Launch,bm_launch,1.0,1301,14753.76
2025-05-28,KR,22341,346,276,573,PvE Growth Subscription Launch,bm_launch,1.0,797,9096.62
2025-05-28,JP,22560,227,208,527,PvE Growth Subscription Launch,bm_launch,1.0,829,10227.97
2025-05-28,GLOBAL_WEST,37455,865,422,950,PvE Growth Subscription Launch,bm_launch,1.0,1320,13315.68
2025-05-29,KR,22478,355,395,573,PvE Growth Subscription Launch,bm_launch,1.0,764,7602.75
2025-05-29,JP,22800,254,257,408,PvE Growth Subscription Launch,bm_launch,1.0,824,11954.02
2025-05-29,GLOBAL_WEST,37692,866,447,1027,PvE Growth Subscription Launch,bm_launch,1.0,1312,11029.08
2025-05-30,KR,22661,384,371,529,PvE Growth Subscription Launch,bm_launch,1.0,815,8607.89
2025-05-30,JP,22922,331,276,505,PvE Growth Subscription Launch,bm_launch,1.0,847,10025.79
2025-05-30,GLOBAL_WEST,38217,928,475,1001,PvE Growth Subscription Launch,bm_launch,1.0,1320,12132.51
2025-05-31,KR,22683,323,384,553,PvE Growth Subscription Launch,bm_launch,1.0,793,8974.37
2025-05-31,JP,23137,342,266,483,PvE Growth Subscription Launch,bm_launch,1.0,817,8845.77
2025-05-31,GLOBAL_WEST,38537,894,487,998,PvE Growth Subscription Launch,bm_launch,1.0,1287,12969.27
2025-06-01,KR,22638,313,327,583,PvE Growth Subscription Launch,bm_launch,1.0,828,8417.99
2025-06-01,JP,23188,244,264,490,PvE Growth Subscription Launch,bm_launch,1.0,838,9439.26
2025-06-01,GLOBAL_WEST,38817,880,473,1053,PvE Growth Subscription Launch,bm_launch,1.0,1376,14840.09
2025-06-02,KR,22639,306,320,565,PvE Growth Subscription Launch,bm_launch,1.0,808,8197.27
